CONS_NO,CHK_STATE
5125399535,0
2715430160,0
5288589100,0
3467111370,0
6371203016,0
68589100,0
4122440062,0
1610910570,0
4770014383,0
3259649457,0
4463212470,0
7705103116,0
1072100051,0
2124058330,0
8988004100,0
2413961257,0
2048589100,0
1084011370,0
8201312070,0
3931058330,0
7451203016,0
1424314033,0
6841020324,0
9284109393,0
4071764383,0
7894430160,0
4115319535,0
1268970357,0
2284430160,0
6842924383,0
9725399535,0
8384764383,0
2490001270,0
2800950541,0
9744314033,0
1455735457,0
5311903141,0
8840020657,0
990020324,0
3810031457,0
6920910570,0
7578004100,0
6341924383,0
3144010033,0
9607069541,0
614299400,0
114968250,0
9947109393,0
8704968250,0
601903141,0
5159009393,0
7078794457,0
1894109393,0
6133294457,0
6084430160,0
3584968250,0
6163212470,0
7976989541,0
1101299400,0
5392100023,0
1331210033,0
5705430160,0
7565031557,0
1525810457,0
3352100051,0
230110033,0
770114383,0
6820950541,0
1700110033,0
9505430160,0
5576610060,0
1395069557,0
2786260357,0
3599110033,0
9330581700,0
2702020324,0
2843212470,0
8122440062,0
253212470,0
5015119057,0
9599000023,0
9315319535,0
1371100023,0
6600581700,0
9610001157,0
1529014383,0
9480014383,0
2010910570,0
3005430160,0
6328004100,0
2299047535,0
8870299400,0
9534500316,0
3037069541,0
9408809057,0
4294714033,0
4720900541,0
7376109393,0
9805319535,0
3754968250,0
8090299400,0
740203016,0
7805103116,0
9588004100,0
7655096020,0
6828441157,0
7783280051,0
7961203016,0
9593280051,0
1286989541,0
7743212470,0
6402924383,0
9054968250,0
8100100023,0
7315430160,0
5735010033,0
2646933557,0
870020324,0
9443863357,0
5441510457,0
6836009393,0
304314033,0
9950100023,0
4321058330,0
941924383,0
2581510457,0
5769372357,0
6038004100,0
1842440062,0
2470299400,0
1258004100,0
8922020324,0
2816173657,0
3679098057,0
546110033,0
9712440062,0
650112070,0
9818589100,0
8253212470,0
110581700,0
3100112070,0
9121903141,0
612020324,0
5332440062,0
7370294457,0
5616110033,0
4086819457,0
338589100,0
9121319057,0
1970924383,0
6901069541,0
8391020324,0
3792009393,0
9546110033,0
2268450062,0
5254968250,0
7549014383,0
2538810157,0
321903141,0
6138589100,0
6975110033,0
4925399535,0
6748976557,0
3435643257,0
2023058330,0
2753212470,0
7875110033,0
2165109393,0
6725103116,0
2011903141,0
4107316457,0
556079257,0
3170924383,0
7390299400,0
7301299400,0
1391020324,0
6000910570,0
6109014383,0
7002609057,0
1853212470,0
4957881457,0
6458589100,0
9741903141,0
2515702160,0
6325399535,0
3370924383,0
7054723657,0
9841020324,0
4600910570,0
9311299400,0
2184430160,0
6978589100,0
6950203016,0
1824314033,0
2400910570,0
9124280051,0
6061203016,0
7201020324,0
9431100023,0
4235103116,0
9697792357,0
3642600316,0
5933001270,0
3071203016,0
9870924383,0
6490100023,0
1378004100,0
5890299400,0
7204280051,0
5586069541,0
4484764383,0
168976557,0
5214314033,0
2912058330,0
4900910570,0
7432440062,0
8215702160,0
1583280051,0
7944411370,0
9080925557,0
631510457,0
242440062,0
9333109393,0
2601299400,0
9943409057,0
6229001270,0
1315399535,0
7676989541,0
7339004100,0
6617888057,0
2701299400,0
1741903141,0
1024314033,0
1015319535,0
9225103116,0
3785779257,0
9037069541,0
3037010033,0
6441903141,0
951203016,0
1315319535,0
6510100023,0
8304280051,0
4925702160,0
5566109393,0
2420910570,0
3331100023,0
9638004100,0
5006988057,0
8775788057,0
4228004100,0
2802440062,0
1565084757,0
2278004100,0
252009393,0
15103116,0
8783280051,0
3801020324,0
1121058330,0
7905430160,0
2493280051,0
9348589100,0
9048014383,0
9668589100,0
3414314033,0
4317989541,0
7522058330,0
3183809057,0
215103116,0
1755096020,0
2506141357,0
4285009393,0
5154968250,0
6400840170,0
5943212470,0
9406110033,0
3070598057,0
8074810457,0
3945702160,0
1742440062,0
2351203016,0
378589100,0
5571700316,0
8049096020,0
2563809393,0
9130614033,0
1724314033,0
8611903141,0
757809057,0
7574430160,0
8035103116,0
4650009393,0
4654968250,0
5725702160,0
6714968250,0
2611903141,0
4351210033,0
1940001157,0
1265096020,0
7904280051,0
5401299400,0
6248589100,0
9472100051,0
1773212470,0
7611903141,0
1405430160,0
8554968250,0
9557870157,0
1238004100,0
9065096020,0
9640203016,0
1505430160,0
8031764383,0
2542924383,0
9024314033,0
2120840170,0
397086557,0
120840170,0
3327989541,0
3289632357,0
1722020324,0
6014314033,0
528284157,0
7993314033,0
4032020324,0
4801903141,0
7457014383,0
1445430160,0
6211069541,0
6590299400,0
7909298057,0
1870014383,0
9177055457,0
7268589100,0
744314033,0
7232440062,0
3301903141,0
2744109393,0
3520910570,0
8732440062,0
6211100023,0
2335103116,0
1880112070,0
2674430160,0
9602002535,0
960100023,0
7720909057,0
8658589100,0
2400112070,0
1937010033,0
2904314033,0
720840170,0
9702440062,0
4021020324,0
6312440062,0
1597888057,0
5130581700,0
7725702160,0
8160203016,0
6524210033,0
649014383,0
7181935013,0
5724280051,0
4372100023,0
9582961257,0
8400112070,0
4528004100,0
1462102657,0
634584657,0
4762100051,0
6885779257,0
1402511370,0
1617989541,0
6520910570,0
2677811370,0
4335103116,0
4770114383,0
5315399535,0
1721020324,0
6644109393,0
2915399535,0
456110033,0
9164968250,0
4861203016,0
2434109393,0
9581082757,0
5245389535,0
2321903141,0
9410581700,0
6970299400,0
1348589100,0
8278004100,0
8417110033,0
5361203016,0
1285096020,0
5010910570,0
5005430160,0
5735702160,0
5055001270,0
6902440062,0
6271100023,0
5801069541,0
9158004100,0
4050058330,0
7601312070,0
8330598057,0
1680014383,0
7569014383,0
3128589100,0
9730100023,0
1817989541,0
3811903141,0
4735702160,0
5292100023,0
57109393,0
9925780657,0
5480924383,0
2791990062,0
6961203016,0
5935430160,0
9743212470,0
6010840170,0
6151924383,0
9617810457,0
7790299400,0
6088589100,0
4048004100,0
9180924383,0
483294457,0
4162100051,0
3360203016,0
431903141,0
7280014383,0
9673212470,0
9062100051,0
4890020324,0
1452100051,0
1653212470,0
3766011370,0
3518298057,0
5835103116,0
9635702160,0
8032440062,0
7903854657,0
6724314033,0
8541903141,0
6164968250,0
1985058330,0
1522020324,0
2205002535,0
3640203016,0
1937120060,0
5974430160,0
215319535,0
3621903141,0
902109393,0
5193280051,0
6180924383,0
2900498057,0
8000100023,0
7663212470,0
5311299400,0
1720910570,0
230581700,0
2910910570,0
6225103116,0
4112398057,0
654968250,0
8276989541,0
8811657,0
701299400,0
8827069541,0
1885110033,0
5810581700,0
1515009393,0
1376873357,0
8052156357,0
1275058330,0
554968250,0
3954968250,0
9545430160,0
5100581700,0
2453212470,0
2483280051,0
2940203016,0
7035109393,0
6827810457,0
4280299400,0
324314033,0
4196069541,0
3050203016,0
4240203016,0
5266844557,0
8870020324,0
9041924383,0
4820910570,0
8521209951,0
2694430160,0
6821058330,0
9970020324,0
8671001270,0
1676830557,0
6890312070,0
6804314033,0
793280051,0
1250001157,0
5893021370,0
2905319535,0
325103116,0
7307110033,0
6827069541,0
4211299400,0
6330581700,0
800510457,0
2051924383,0
1573990062,0
1312020324,0
6020910570,0
9098794457,0
7830581700,0
251510457,0
1876241757,0
5694430160,0
7845811370,0
6152100051,0
3050009393,0
7381020324,0
8517086557,0
7238109393,0
8051203016,0
315430160,0
3021903141,0
200840170,0
3654968250,0
1980510457,0
4475110033,0
1069130457,0
5000112070,0
4578109393,0
9425399535,0
3994430160,0
7181100023,0
3072100051,0
7111020324,0
6480510457,0
9344009393,0
4140576357,0
2622020324,0
2917069541,0
5114968250,0
2163440062,0
8938589100,0
8625103116,0
126047535,0
4014314033,0
1878794457,0
3075096020,0
3939004100,0
3600147535,0
180299400,0
7119888057,0
5293280051,0
466146357,0
4175058330,0
2080299400,0
936009393,0
6485110033,0
9435103116,0
5501020324,0
1914609057,0
9278014383,0
8115430160,0
2025103116,0
4484430160,0
3782974657,0
4000112070,0
5500910570,0
5620110033,0
1120581700,0
8744109393,0
9441020324,0
8602440062,0
817069541,0
1594430160,0
8456110033,0
1843991757,0
3855810457,0
8770114383,0
1078004100,0
2900910570,0
9102212470,0
9447211370,0
9394430160,0
6902399535,0
7824280051,0
2719809057,0
1902399535,0
9511100023,0
6941903141,0
7870020324,0
1548589100,0
7384764383,0
1453212470,0
3430581700,0
9717989541,0
1107069541,0
993314033,0
1720929250,0
2741903141,0
5846810457,0
9384968250,0
2023052657,0
9400110033,0
1445010033,0
6112764383,0
2925103116,0
2913058330,0
2081100023,0
8121058330,0
7056110033,0
2480014383,0
3525430160,0
5110227057,0
8764810457,0
1738589100,0
2073764383,0
1864514033,0
4140203016,0
483280051,0
7896110033,0
3961764383,0
4430119057,0
8232020324,0
1111299400,0
4844319535,0
4014968250,0
628589100,0
4074001270,0
7841020324,0
8840009393,0
8943212470,0
7321020324,0
7010840170,0
3533210033,0
1451203016,0
1569412657,0
3117110033,0
9604968250,0
7625709057,0
4843212470,0
5588004100,0
7720910570,0
8966890257,0
2207069541,0
9815103116,0
2345389535,0
7062100051,0
7293280051,0
2545430160,0
9151100023,0
3905103116,0
4115103116,0
4815103116,0
7525532157,0
8975810457,0
3625702160,0
4354065357,0
5401903141,0
2060203016,0
9184282457,0
8638589100,0
9770014383,0
72100051,0
5300112070,0
8748109393,0
7928004100,0
4485810457,0
470700316,0
8241903141,0
778004100,0
8365096020,0
685096020,0
3068589100,0
3952796357,0
8227810457,0
2721903141,0
3228004100,0
5519011457,0
7465096020,0
1483280051,0
6422058330,0
931903141,0
8285110033,0
9493489257,0
3824314033,0
9704280051,0
8025874457,0
995743757,0
6204314033,0
8354968250,0
5625399535,0
6166810457,0
7200910570,0
46109457,0
6304314033,0
8617069541,0
7585010033,0
6417186020,0
2460203016,0
9280140541,0
6876989541,0
1449130457,0
1430910570,0
4485119057,0
6052924383,0
3881100023,0
4901903141,0
870014383,0
6053451257,0
7740646457,0
7091020324,0
4352100051,0
9864669657,0
7160203016,0
7870924383,0
5145430160,0
8384430160,0
8378004100,0
6566314033,0
2993314033,0
7949106541,0
6215319535,0
7402020324,0
328589100,0
1191014383,0
1701299400,0
9424314033,0
9902109393,0
2496700060,0
8189572257,0
9085096020,0
6995010033,0
5904280051,0
700840170,0
425103116,0
1714210033,0
2621020324,0
668589100,0
7322440062,0
1352924383,0
1418580357,0
1088589100,0
7631020324,0
5166857457,0
1224280051,0
1643133757,0
3742924383,0
9154968250,0
8275096020,0
8665096020,0
9486069541,0
1365096020,0
2592100023,0
6201903141,0
6833961257,0
2421903141,0
3620910570,0
5484968250,0
1647110033,0
1872100051,0
7915702160,0
8762100051,0
3038004100,0
124280051,0
5185810457,0
2126047535,0
6256110033,0
3514968250,0
4639794457,0
6883280051,0
1125103116,0
4741020324,0
4522440062,0
3300398057,0
4141903141,0
8642314033,0
6755096020,0
3700840170,0
4709039457,0
7064810457,0
9015430160,0
6315319535,0
8927109393,0
8390299400,0
3239004100,0
4469014383,0
5353212470,0
6338589100,0
4472100051,0
9842440062,0
1712020324,0
6038589100,0
3925103116,0
9978589100,0
4432440062,0
5003175157,0
1306010033,0
2385110033,0
4670020324,0
6673280051,0
2364199800,0
2820581700,0
2687269057,0
2451150541,0
4770020324,0
371203016,0
1784430160,0
1624314033,0
1928004100,0
8098004100,0
8142440062,0
3755034157,0
8725399535,0
8815103116,0
4740009393,0
7622020324,0
802212470,0
9280299400,0
1945001270,0
8785110033,0
8204314033,0
3796110033,0
7858589100,0
7075058330,0
9999924757,0
1002014383,0
9576989541,0
9921058330,0
1328047535,0
6014968250,0
4920240557,0
786069541,0
101903141,0
5668589100,0
880114383,0
5825702160,0
1602020324,0
9915103116,0
6031299400,0
6910581700,0
1352461457,0
511069541,0
9116110033,0
3365096020,0
7771020324,0
4770100023,0
2511069541,0
6100100023,0
5916047535,0
7071203016,0
1820165557,0
5307069541,0
4086989541,0
1168589100,0
9063212470,0
2941020324,0
1962100051,0
202212470,0
4580294457,0
1061389057,0
5417989541,0
9512020324,0
7774430160,0
5500009393,0
9135109393,0
4015144557,0
2061203016,0
1734109393,0
2204314033,0
9367623457,0
3692100023,0
1825399535,0
5785110033,0
2550009393,0
7751203016,0
259009393,0
8970014383,0
5202212470,0
7152455157,0
8590299400,0
2983280051,0
9804314033,0
7515103116,0
3541100023,0
3538606157,0
9456909057,0
2976109393,0
2807069541,0
8162100051,0
180924383,0
4631903141,0
938004100,0
2541903141,0
4863212470,0
9345430160,0
935010033,0
4541203016,0
485096020,0
9125430160,0
1330910570,0
4361203016,0
1099109393,0
8925702160,0
30100023,0
3000910570,0
4011299400,0
3341903141,0
4600510457,0
778109393,0
3232020324,0
5201299400,0
4407880157,0
8225764383,0
3800840170,0
1856110033,0
2715399535,0
8954968250,0
8580100023,0
1026047535,0
3400147535,0
9418990057,0
7012440062,0
9032440062,0
9115103116,0
1448589100,0
372100023,0
4068589100,0
1015103116,0
6555903157,0
3506110033,0
9376498057,0
9915702160,0
2115103116,0
4341203016,0
1215103116,0
5970299400,0
7276109393,0
954811370,0
5643212470,0
5105319535,0
6354968250,0
4114968250,0
7425764383,0
1481116457,0
4841058330,0
3648976557,0
900929250,0
1775055457,0
9770020324,0
4520840170,0
348589100,0
1703212470,0
3466989541,0
4730581700,0
1001057057,0
9820910570,0
3328047535,0
7100112070,0
584968250,0
6670299400,0
1345430160,0
469014383,0
7794430160,0
4242440062,0
4135702160,0
1525430160,0
4765096020,0
8136009393,0
3964430160,0
5498589100,0
9586069541,0
6554968250,0
1615103116,0
8704314033,0
556109393,0
3134314033,0
5275096020,0
2945702160,0
342440062,0
4091020324,0
9450203016,0
8011903141,0
7101903141,0
917989541,0
814280051,0
3455557657,0
7945702160,0
270299400,0
3705430160,0
2673280051,0
11020324,0
460203016,0
241924383,0
6299047535,0
7030110033,0
1120910570,0
635702160,0
1901903141,0
5051903141,0
5354968250,0
8489109393,0
44010033,0
2210110033,0
3882300023,0
7176810457,0
2117989541,0
7840009393,0
6544109393,0
4721903141,0
443282757,0
600581700,0
1670020324,0
9644109393,0
6601312070,0
4483280051,0
5386989541,0
1471124457,0
8530340170,0
802109393,0
1030910570,0
2801903141,0
1537158457,0
9983280051,0
3784430160,0
6072100051,0
2039154257,0
1953212470,0
3478589100,0
2484764383,0
6276109393,0
9970050033,0
402212470,0
6984430160,0
8318598657,0
2259877457,0
3968589100,0
9761203016,0
1385810457,0
2185605357,0
7486810457,0
4588004100,0
4672100023,0
3488409057,0
885210060,0
3763212470,0
3446489257,0
8475096020,0
6264209557,0
3469014383,0
5684213157,0
4827069541,0
1114314033,0
7170929250,0
3142440062,0
2314280051,0
8041058330,0
8939711370,0
8650112070,0
5565096020,0
794109393,0
7479847657,0
4920100023,0
120100023,0
5086810457,0
5632440062,0
3265096020,0
4941924383,0
981100023,0
2271203016,0
737022757,0
5862109393,0
4515702160,0
8270652257,0
7941203016,0
524314033,0
4300840170,0
4904314033,0
5662100051,0
116110033,0
84430160,0
2662100023,0
8740203016,0
602399535,0
7227105535,0
7311903141,0
7195109393,0
9701299400,0
9927010033,0
271100023,0
4176989541,0
7102020324,0
3335103116,0
30910570,0
8015709057,0
4357493357,0
6584968250,0
1855096020,0
5034314033,0
2100910570,0
4721058330,0
7758589100,0
1641903141,0
8841924383,0
6585009393,0
200110033,0
9451203016,0
5840009393,0
3424314033,0
6928318157,0
8303212470,0
4584109393,0
7601299400,0
3100147535,0
8841903141,0
2614280051,0
1130581700,0
7700147535,0
1930920541,0
1240203016,0
5691001270,0
6620910570,0
3415702160,0
5502399535,0
5915430160,0
5186109393,0
9251924383,0
9194430160,0
9145349535,0
2488966357,0
5749210060,0
717989541,0
3225399535,0
9715103116,0
4458589100,0
7520110033,0
6905319535,0
3963764383,0
2351924383,0
1812058330,0
3851203016,0
1400110033,0
2221114383,0
9805430160,0
993280051,0
7153212470,0
7685001270,0
6901299400,0
4471599100,0
2492100023,0
7102212470,0
6100147535,0
3410011370,0
4027086557,0
9285096020,0
839794457,0
6460203016,0
2200147535,0
9513700316,0
8270299400,0
6611299400,0
3228047535,0
2407069541,0
2922440062,0
5721020324,0
3699047535,0
4717086557,0
6981020324,0
6196780357,0
2800840170,0
799211757,0
5442109393,0
338004100,0
6210581700,0
3572100023,0
1318011370,0
3327110033,0
4261119057,0
3351510457,0
4483311370,0
7634109393,0
2631903141,0
8602020324,0
8772100051,0
2902810060,0
6096968250,0
7448589100,0
8010840170,0
9611299400,0
675184557,0
5931020324,0
8000581700,0
1070100023,0
8231510457,0
9241598057,0
8060203016,0
4500009393,0
1605430160,0
5638589100,0
1518004100,0
2890299400,0
4170924383,0
9193280051,0
9650100023,0
5921903141,0
1856863357,0
6762100051,0
9380924383,0
9731903141,0
9375019057,0
9890598057,0
2155119057,0
7558004100,0
2305319535,0
445389535,0
3000581700,0
8993314033,0
5886069541,0
4400009393,0
3835702160,0
5305430160,0
5512130541,0
4402924383,0
7202020324,0
6300110033,0
3091764383,0
5112440062,0
8669399700,0
3426098057,0
4052924383,0
1838589100,0
1511069541,0
9334498057,0
3935103116,0
9551203016,0
4625103116,0
9431903141,0
4701903141,0
5752809057,0
447186020,0
6670120541,0
8445430160,0
8593280051,0
2402399535,0
6951203016,0
7901903141,0
4928589100,0
9433113457,0
8341924383,0
1891764383,0
4620581700,0
22058330,0
5000989541,0
5445811370,0
1854109951,0
9104280051,0
5401020324,0
8111294457,0
5875096020,0
8531100023,0
610581700,0
8500581700,0
2196069541,0
8345389535,0
9928004100,0
3410581700,0
4893280051,0
9925702160,0
292119057,0
5680112070,0
9722440062,0
3135103116,0
3100023,0
5867425157,0
3328004100,0
8348589100,0
1200147535,0
1661203016,0
7205430160,0
6974968250,0
5485624657,0
2052440062,0
9328004100,0
2002510457,0
2774430160,0
7996069541,0
7478109393,0
3152100051,0
4890312070,0
4741058330,0
1454968250,0
181020324,0
7441903141,0
3914314033,0
6400910570,0
3500083160,0
7817086557,0
3996069541,0
9031903141,0
671203016,0
1022020324,0
275096020,0
5968002535,0
2278589100,0
8712020324,0
3924280051,0
6891020324,0
3841203016,0
1635009393,0
4840190457,0
947614033,0
2025430160,0
4668589100,0
2472100051,0
9590498057,0
6459079257,0
6278589100,0
3317110033,0
1521319057,0
9985779257,0
2538589100,0
7725103116,0
3804280051,0
6330909057,0
8088794457,0
4215430160,0
4812020324,0
2506005535,0
8181020324,0
9791764383,0
2591020324,0
428589100,0
7345430160,0
8506005535,0
3065096020,0
9975110033,0
9604764383,0
3904280051,0
4638589100,0
8935985357,0
8041903141,0
6655096020,0
2055803557,0
4073990257,0
6635268257,0
2914058330,0
7285010033,0
5615399535,0
9822020324,0
6141903141,0
8150001157,0
9671020324,0
2416110033,0
4300581700,0
5845430160,0
5286689657,0
4411019057,0
5702212470,0
6812020324,0
5085109393,0
2611299400,0
3768811370,0
2144010033,0
1314314033,0
1511299400,0
3001509057,0
3404280051,0
4566109393,0
4840910570,0
5694109393,0
4499047535,0
6048014383,0
7064165357,0
6790299400,0
414314033,0
300112070,0
5568589100,0
8530140541,0
7568589100,0
1111069541,0
2148014383,0
2820061757,0
4385110033,0
4560203016,0
3164968250,0
1376989541,0
4371203016,0
4370299400,0
5802440062,0
5678794457,0
8977855357,0
6878792357,0
6001020324,0
9373176057,0
1458004100,0
7800910570,0
4910581700,0
7370299400,0
8601069541,0
9237810457,0
1672100051,0
5444009393,0
7031903141,0
3600110033,0
351924383,0
7580900060,0
6228004100,0
9041020324,0
2385624657,0
7883280051,0
9791510457,0
4935702160,0
1478589100,0
5681924383,0
8913058330,0
4838589100,0
1500009393,0
3300240170,0
5002306541,0
7250203016,0
3730581700,0
2653212470,0
9654968250,0
8555096020,0
8070294457,0
5773280051,0
7740203016,0
2338004100,0
986069541,0
9471203016,0
2838004100,0
1700581700,0
9606058330,0
8970100023,0
9276109393,0
2107069541,0
4121114383,0
1711299400,0
7968004100,0
703110033,0
5235103116,0
822020324,0
8881020324,0
3584109393,0
3922440062,0
2345430160,0
5060764383,0
1476109393,0
6470203257,0
9402609057,0
3730209393,0
7185009393,0
9751203016,0
3230581700,0
3088589100,0
2006873257,0
3176788057,0
8685988057,0
6362100051,0
7384430160,0
5690020324,0
3241924383,0
2522020324,0
7017989541,0
4535702160,0
9456109393,0
6605319535,0
5614314033,0
6784430160,0
3317989541,0
6721903141,0
6588589100,0
6731903141,0
5230100023,0
8502001270,0
36810457,0
3824280051,0
3604968250,0
2444314033,0
151924383,0
1870100023,0
5921299400,0
935702160,0
5125702160,0
3795010033,0
7222020324,0
801069541,0
1604314033,0
4026047535,0
8599047535,0
4263600316,0
3302212470,0
2484968250,0
4180924383,0
7396653757,0
6835702160,0
4433518657,0
1545430160,0
9725702160,0
5415319535,0
7245430160,0
7644109393,0
4450367157,0
3442440062,0
2356110033,0
7064968250,0
3310840170,0
8101299400,0
2856110033,0
5310581700,0
8494009393,0
3332009393,0
9953212470,0
6673212470,0
828004100,0
4555096020,0
7546110033,0
7218080257,0
4830988057,0
896810457,0
2865096020,0
7427944757,0
5375096020,0
4556110033,0
1119009393,0
3560050033,0
7246810457,0
1963212470,0
5411903141,0
2444009393,0
801903141,0
6885189541,0
2462100051,0
1839009393,0
9807584557,0
65096020,0
796110033,0
4350203016,0
6971119057,0
4571203016,0
9901100023,0
4810581700,0
184968250,0
7034314033,0
4549911370,0
8014314033,0
1778010033,0
3388589100,0
7004976157,0
1530910570,0
5955010033,0
825103116,0
4625810457,0
2064968250,0
9650203016,0
8644339535,0
3055109393,0
8916047535,0
6300988057,0
8893280051,0
568589100,0
2524314033,0
2002020324,0
8380294457,0
6706110033,0
84968250,0
8315702160,0
4914058330,0
5835702160,0
6345430160,0
9621020324,0
5296198057,0
3224314033,0
274430160,0
9980623157,0
6310581700,0
7915103116,0
7767243257,0
2091020324,0
5838589100,0
4165109393,0
4941020324,0
4602020324,0
578004100,0
992100023,0
5799047535,0
8677709057,0
7942100051,0
5698398057,0
5852100051,0
4481020324,0
3235103116,0
3285096020,0
175058330,0
4865810457,0
8314280051,0
8321020324,0
6128500316,0
9954968250,0
120581700,0
8725702160,0
8632440062,0
7804968250,0
9730581700,0
219009393,0
2888004100,0
3511903141,0
2602440062,0
294001270,0
8145611370,0
8130910570,0
1463212470,0
5685110033,0
5335103116,0
9272100051,0
5220120324,0
8663212470,0
6281119057,0
2642440062,0
178794457,0
6353711370,0
3700130541,0
5801299400,0
2946110033,0
1438004100,0
8905319535,0
7652924383,0
2935103116,0
153212470,0
9161203016,0
4035989541,0
178589100,0
5001903141,0
2926458457,0
3852100051,0
4751203016,0
6515103116,0
3545702160,0
7983280051,0
9630581700,0
6704280051,0
1411903141,0
425399535,0
490299400,0
5642729357,0
8218002535,0
4772300023,0
6840203016,0
5793280051,0
4868589100,0
2852100051,0
3312020324,0
8066501457,0
2401903141,0
7744140757,0
247058057,0
9988004100,0
7422440062,0
1000112070,0
9288589100,0
6859014383,0
2655010033,0
5448297157,0
8820910570,0
8560203016,0
346110033,0
6415319535,0
5440058330,0
8076109393,0
7788140557,0
3820100023,0
8400510457,0
6935702160,0
8402020324,0
5428004100,0
5600100023,0
4921299400,0
424280051,0
8422440062,0
2821058330,0
2878589100,0
4968589100,0
9114968250,0
4574430160,0
1911903141,0
7304090157,0
5223111170,0
6201299400,0
4600147535,0
8517818257,0
8075058330,0
3645702160,0
6430050033,0
8904810457,0
8641058330,0
5270924383,0
2435989541,0
6109888057,0
9820581700,0
1993280051,0
6818589100,0
1215319535,0
9500910570,0
3611294457,0
6160203016,0
7131903141,0
2262100051,0
3161100023,0
5570299400,0
7705430160,0
8940058330,0
5762100051,0
7441020324,0
8768976557,0
811903141,0
8345010033,0
1794430160,0
3242924383,0
5702924383,0
927109393,0
2861203016,0
1102212470,0
1345229057,0
7544109393,0
504314033,0
5203809393,0
2775096020,0
6032093757,0
581020324,0
7651203016,0
2301020324,0
3172100051,0
1031100023,0
7140766157,0
3079622357,0
7085096020,0
3421510457,0
3400840170,0
1060203016,0
3306010033,0
925399535,0
2325399535,0
1786069541,0
3540910541,0
4161203016,0
588004100,0
4656110033,0
114314033,0
8314314033,0
2794109393,0
6607069541,0
7801299400,0
1022440062,0
7378004100,0
3521020324,0
9378020060,0
6841903141,0
8605430160,0
3456109393,0
4225103116,0
4821020324,0
89014383,0
9457663657,0
7502020324,0
3576989541,0
2630581700,0
5183280051,0
1900840170,0
9951203016,0
9270924383,0
5850203016,0
8901020324,0
9199517357,0
5100840170,0
6756709057,0
8220910570,0
9100581700,0
4330709057,0
4543212470,0
3870020324,0
6772100051,0
9810910570,0
3386109393,0
1852924383,0
678004100,0
6106010033,0
8270100023,0
5711100023,0
851058330,0
8096968250,0
3858589100,0
944319535,0
3915430160,0
3145430160,0
6171203016,0
3207069541,0
6200840170,0
8747110033,0
75096020,0
2000147535,0
85109393,0
7540058330,0
754809393,0
9450112070,0
4186109393,0
230614033,0
4731020324,0
6068589100,0
8563212470,0
9750112070,0
4004280051,0
1490929250,0
5978002535,0
9416110033,0
8862100051,0
5787610023,0
1111903141,0
5220581700,0
94810457,0
6314280051,0
7494430160,0
5600234257,0
1075096020,0
6070203016,0
8480014383,0
5428047535,0
8920581700,0
9318004100,0
4302020324,0
6510910570,0
4332440062,0
9160203016,0
5935010033,0
978010033,0
6440009393,0
2990510457,0
4015430160,0
7880009393,0
1298014383,0
598589100,0
742440062,0
493280051,0
9638589100,0
7472100051,0
37010033,0
6572100023,0
6680112070,0
1540203016,0
393280051,0
8153212470,0
7219009393,0
3640100023,0
8219009393,0
5343058330,0
1901294457,0
4486578257,0
5792100023,0
3331020324,0
4002020324,0
928004100,0
4714968250,0
1944319535,0
910581700,0
8341903141,0
2775110033,0
3792194357,0
5968004100,0
5505430160,0
7001299400,0
6528500316,0
1402020324,0
8562100051,0
4035702160,0
3111903141,0
7712020324,0
847110033,0
7238004100,0
4881119057,0
4684109393,0
824280051,0
7925399535,0
3390009393,0
617069541,0
473212470,0
6300147535,0
7501312070,0
5944709057,0
2604280051,0
9501312070,0
4663212470,0
5967422157,0
8824314033,0
5734109393,0
8231903141,0
3253212470,0
3195109393,0
8878010033,0
1175058330,0
10840170,0
2852924383,0
1830581700,0
5020581700,0
2976989541,0
9112440062,0
3534109393,0
8602212470,0
9454968250,0
7835103116,0
4388001270,0
3970924383,0
7622440062,0
2415430160,0
4334109393,0
6037069541,0
3096069541,0
4111020324,0
5520009393,0
8412020324,0
9072100051,0
6020840170,0
1270924383,0
8818589100,0
6458004100,0
4899010033,0
2661203016,0
7625399535,0
6991020324,0
2890150541,0
2505319535,0
1111909057,0
8678589100,0
6388589100,0
9519479257,0
4768589100,0
2385096020,0
2074001270,0
4080299400,0
9646009393,0
7315103116,0
2764226157,0
1409154257,0
4104314033,0
1600147535,0
7094613100,0
9048004100,0
9851100023,0
8106412457,0
9224314033,0
4200840170,0
9753212470,0
2161203016,0
7640009393,0
7624280051,0
4973609057,0
2736109393,0
5141020324,0
3848395057,0
770924383,0
4070310060,0
6205430160,0
7263083157,0
8820581700,0
5445389535,0
6010581700,0
4970924383,0
3539004100,0
8324788057,0
5201020324,0
1999047535,0
1148014383,0
4870020324,0
6274430160,0
290525157,0
6699047535,0
4894810457,0
2378004100,0
9217989541,0
7707069541,0
8050203016,0
6541058330,0
9895262157,0
891764383,0
2322440062,0
1044010033,0
8405109393,0
8884430160,0
524029057,0
4934010033,0
3461722160,0
9610910570,0
414280051,0
2720529157,0
5270009393,0
8628589100,0
7621020324,0
5794430160,0
3161203016,0
3428047535,0
9435810457,0
7456109393,0
750112070,0
8905103116,0
3405047535,0
8572100023,0
8082511370,0
2494810457,0
7963764383,0
8660623157,0
868589100,0
5480014383,0
9381020324,0
8566109393,0
2815702160,0
21020324,0
5750165357,0
3825399535,0
5107069541,0
9034109393,0
